"Authority_ItemName_ENG","Authority_Code","Row_ItemName_ENG","Row_Code","expenditure","initial_year","final_year","category","Dataitem_Code","Dataitem_ItemName_ENG","Dataset","denominator","initial_value","final_value","success_rate","max_value","min_value"
"Denbighshire","518","Schools expenditure (including delegated and non-delegated funding)",1,81277.2238255,"200203","202122","Social Care - Child",27,"The number of young carers known to Social Services who were provided with a service during the year","care0020",7,4,25,0.571428571428571,971,0
"Denbighshire","518","Schools expenditure (including delegated and non-delegated funding)",1,81277.2238255,"200203","202122","Social Care - Child",33,"The number of health assessments for looked after children due in the year that have been undertaken","care0020",9,154,180,0.555555555555556,5638,45
"Denbighshire","518","Schools expenditure (including delegated and non-delegated funding)",1,81277.2238255,"200203","202122","Social Care - Child",34,"The number of health assessments for looked after children due to be undertaken in the year","care0020",9,175,226,0.555555555555556,6958,89
"Denbighshire","518","Schools expenditure (including delegated and non-delegated funding)",1,81277.2238255,"200203","202122","Social Care - Child",9,"The number of initial assessments that were completed during the year where the child has been seen by the Social Worker","care0020",7,444,501,0.428571428571429,21907,75
"Denbighshire","518","Schools expenditure (including delegated and non-delegated funding)",1,81277.2238255,"200203","202122","Social Care - Child",10,"The number of initial assessments that were completed during the year where the child has been seen alone by the Social Worker","care0020",8,257,274,0.375,13053,16
"Denbighshire","518","Schools expenditure (including delegated and non-delegated funding)",1,81277.2238255,"200203","202122","Social Care - Child",11,"The number of initial assessments that were completed during the year where the child has been seen by someone other than a Social Worker","care0020",7,3,2,0.428571428571429,7856,0
"Denbighshire","518","Schools expenditure (including delegated and non-delegated funding)",1,81277.2238255,"200203","202122","Social Care - Child",12,"The number of initial assessments that were completed during the year where the child has been seen alone by someone other than a  Social Worker","care0020",7,2,0,0.428571428571429,1974,0
"Denbighshire","518","Schools expenditure (including delegated and non-delegated funding)",1,81277.2238255,"200203","202122","Social Care - Child",28,"The number of referrals that did not proceed to allocation for initial assessment during the year","care0020",7,1052,61,0.285714285714286,22411,0
"Denbighshire","518","Schools expenditure (including delegated and non-delegated funding)",1,81277.2238255,"200203","202122","Social Care - Child",29,"Required core assessments that have not yet been completed during the year","care0020",7,1,10,0.571428571428571,959,0
"Denbighshire","518","Schools expenditure (including delegated and non-delegated funding)",1,81277.2238255,"200203","202122","Social Care - Child",31,"Required initial assessments that have not yet been completed during the year","care0020",7,7,17,0.571428571428571,974,0
"Denbighshire","518","Schools expenditure (including delegated and non-delegated funding)",1,81277.2238255,"200203","202122","Social Care - Child",32,"Required initial assessments that have not yet been completed from previous periods","care0020",7,0,2,0.428571428571429,96,0
"Denbighshire","518","Schools expenditure (including delegated and non-delegated funding)",1,81277.2238255,"200203","202122","Social Care - Child",35,"The number of initial assessments completed within 7 working days","care0020",5,825,500,0,20640,179
"Denbighshire","518","Schools expenditure (including delegated and non-delegated funding)",1,81277.2238255,"200203","202122","Social Care - Child",36,"The total number of working days taken to complete all initial assessments where the number of working days taken was 8 or more","care0020",5,8646,456,0,212479,166
"Denbighshire","518","Schools expenditure (including delegated and non-delegated funding)",1,81277.2238255,"200203","202122","Social Care - Child",37,"The total number of initial assessments that took 8 days or more to complete","care0020",5,304,34,0,8467,14
"Denbighshire","518","Schools expenditure (including delegated and non-delegated funding)",1,81277.2238255,"200203","202122","Social Care - Child",38,"The number of required core assessments completed within 35 working days during the year","care0020",5,54,167,0.6,11177,11
"Denbighshire","518","Schools expenditure (including delegated and non-delegated funding)",1,81277.2238255,"200203","202122","Social Care - Child",39,"The number of core assessments that were completed during the year","care0020",5,170,170,0.6,13857,52
"Denbighshire","518","Schools expenditure (including delegated and non-delegated funding)",1,81277.2238255,"200203","202122","Social Care - Child",21,"Young people aged 19 who were looked after when aged 16","care0027",9,18,10,0.555555555555556,497,2
"Denbighshire","518","Schools expenditure (including delegated and non-delegated funding)",1,81277.2238255,"200203","202122","Social Care - Child",22,"Young people aged 19 who were looked after when aged 16, with whom the authority is in contact at age 19","care0027",9,17,10,0.555555555555556,463,1
"Denbighshire","518","Schools expenditure (including delegated and non-delegated funding)",1,81277.2238255,"200203","202122","Social Care - Child",23,"Young people aged 19 who were looked after when aged 16, with whom the authority is in contact at age 19 and are known to be in suitable, non emergency accommodation","care0027",9,13,10,0.555555555555556,433,1
"Denbighshire","518","Schools expenditure (including delegated and non-delegated funding)",1,81277.2238255,"200203","202122","Social Care - Child",24,"Young people aged 19 who were looked after when aged 16, with whom the authority is in contact at the age of 19 and known to be engaged in education, training or employment","care0027",9,9,8,0.444444444444444,281,0
"Denbighshire","518","Schools expenditure (including delegated and non-delegated funding)",1,81277.2238255,"200203","202122","Social Care - Child",25,"Number of eligible, relevant and former relevant children that have a pathway plan at 31 March as required","care0027",9,8,11,0.333333333333333,2285,5
"Denbighshire","518","Schools expenditure (including delegated and non-delegated funding)",1,81277.2238255,"200203","202122","Social Care - Child",26,"Number of eligible, relevant and former relevant children who should have a pathway plan at 31 March","care0027",9,8,12,0.444444444444444,2491,6
"Denbighshire","518","Schools expenditure (including delegated and non-delegated funding)",1,81277.2238255,"200203","202122","Social Care - Child",27,"Number of eligible, relevant and former relevant children that have been allocated a personal advisor at 31 March","care0027",8,6,5,0.25,2254,0
"Denbighshire","518","Schools expenditure (including delegated and non-delegated funding)",1,81277.2238255,"200203","202122","Social Care - Child",28,"Number of eligible, relevant and former relevant children who should have been allocated a personal advisor at 31 March","care0027",6,12,6,0.333333333333333,2556,6
